fecha,estacion,temperatura,precipitacion,vel_Viento,presion_barometrica,dir_viento,humedad_rel,mes,año,nombre_estacion,dir_cardinal,estacion_año,monoxido_nitrogeno
20/06/2019,24,22.2,0.0,2.22,941.0,206.0,43.0,6,2019,Casa de campo,Sur,Verano,3.0
20/07/2019,24,30.6,0.0,2.18,942.0,146.0,28.0,7,2019,Casa de campo,Sureste,Verano,1.0
20/08/2019,24,24.5,0.2,2.24,945.0,32.0,48.0,8,2019,Casa de campo,Norte,Verano,1.0
20/09/2019,24,20.9,8.2,2.17,942.0,88.0,66.0,9,2019,Casa de campo,Noreste,Otoño,1.0
20/10/2019,24,10.1,1.3,2.76,935.0,210.0,85.0,10,2019,Casa de campo,Sur,Otoño,1.0
20/11/2019,24,6.5,1.0,0.74,934.0,67.0,89.0,11,2019,Casa de campo,Noreste,Otoño,20.0
20/12/2019,24,11.6,21.2,4.67,925.0,209.0,94.0,12,2019,Casa de campo,Sur,Invierno,1.0
21/01/2019,24,4.0,0.0,1.13,947.0,358.0,66.0,1,2019,Casa de campo,Norte,Invierno,5.0
21/02/2019,24,8.6,0.0,0.85,955.0,223.0,63.0,2,2019,Casa de campo,Sur,Invierno,14.0
21/03/2019,24,9.6,0.0,1.14,954.0,337.0,39.0,3,2019,Casa de campo,Norte,Primavera,4.0
21/04/2019,24,10.6,0.0,2.2,939.0,31.0,67.0,4,2019,Casa de campo,Norte,Primavera,1.0
21/05/2019,24,18.5,0.0,1.19,941.0,31.0,37.0,5,2019,Casa de campo,Norte,Primavera,2.0
21/06/2019,24,23.2,0.0,1.54,942.0,249.0,40.0,6,2019,Casa de campo,Suroeste,Verano,1.0
21/07/2019,24,30.9,1.2,2.18,946.0,88.0,31.0,7,2019,Casa de campo,Noreste,Verano,1.0
21/08/2019,24,23.8,0.0,1.94,947.0,28.0,53.0,8,2019,Casa de campo,Norte,Verano,1.0
21/09/2019,24,17.6,4.0,1.03,940.0,307.0,85.0,9,2019,Casa de campo,Oeste,Otoño,2.0
21/10/2019,24,9.1,0.0,0.83,943.0,249.0,73.0,10,2019,Casa de campo,Suroeste,Otoño,11.0
21/11/2019,24,6.8,0.2,0.8,933.0,205.0,95.0,11,2019,Casa de campo,Sur,Otoño,6.0
21/12/2019,24,12.8,1.3,5.84,929.0,223.0,88.0,12,2019,Casa de campo,Sur,Invierno,1.0
22/01/2019,24,3.3,0.3,1.49,943.0,237.0,78.0,1,2019,Casa de campo,Suroeste,Invierno,3.0
22/02/2019,24,8.6,0.0,0.92,958.0,205.0,52.0,2,2019,Casa de campo,Sur,Invierno,13.0
22/03/2019,24,10.3,0.0,1.36,954.0,160.0,43.0,3,2019,Casa de campo,Sureste,Primavera,5.0
22/04/2019,24,12.9,0.0,1.51,930.0,28.0,61.0,4,2019,Casa de campo,Norte,Primavera,2.0
22/05/2019,24,20.6,0.0,1.35,944.0,234.0,36.0,5,2019,Casa de campo,Suroeste,Primavera,3.0
22/06/2019,24,23.8,0.0,1.8,943.0,13.0,39.0,6,2019,Casa de campo,Norte,Verano,1.0
22/07/2019,24,30.6,0.0,2.73,947.0,140.0,26.0,7,2019,Casa de campo,Sureste,Verano,2.0
22/08/2019,24,24.0,0.0,1.46,948.0,106.0,47.0,8,2019,Casa de campo,Este,Verano,2.0
22/09/2019,24,18.5,2.2,2.05,941.0,237.0,68.0,9,2019,Casa de campo,Suroeste,Otoño,1.0
22/10/2019,24,8.7,1.6,1.24,939.0,359.0,80.0,10,2019,Casa de campo,Norte,Otoño,3.0
22/11/2019,24,8.6,4.7,2.94,924.0,205.0,98.0,11,2019,Casa de campo,Sur,Otoño,4.0
22/12/2019,24,10.7,0.0,4.46,941.0,228.0,81.0,12,2019,Casa de campo,Suroeste,Invierno,1.0
23/01/2019,24,9.7,0.0,4.19,936.0,298.0,64.0,1,2019,Casa de campo,Oeste,Invierno,1.0
23/02/2019,24,8.5,0.0,0.89,956.0,284.0,52.0,2,2019,Casa de campo,Oeste,Invierno,19.0
23/03/2019,24,12.4,0.0,1.54,953.0,125.0,47.0,3,2019,Casa de campo,Este,Primavera,2.0
23/04/2019,24,9.7,3.5,3.54,926.0,205.0,73.0,4,2019,Casa de campo,Sur,Primavera,1.0
23/05/2019,24,21.2,0.0,2.05,943.0,254.0,37.0,5,2019,Casa de campo,Suroeste,Primavera,4.0
23/06/2019,24,25.3,0.0,1.62,941.0,132.0,32.0,6,2019,Casa de campo,Este,Verano,1.0
23/07/2019,24,29.8,0.9,2.3,945.0,89.0,27.0,7,2019,Casa de campo,Noreste,Verano,2.0
23/08/2019,24,25.3,0.0,1.24,947.0,358.0,32.0,8,2019,Casa de campo,Norte,Verano,2.0
23/09/2019,24,17.5,0.0,1.26,946.0,237.0,59.0,9,2019,Casa de campo,Suroeste,Otoño,12.0
23/10/2019,24,8.3,6.6,1.46,934.0,233.0,95.0,10,2019,Casa de campo,Suroeste,Otoño,1.0
23/11/2019,24,8.7,0.7,3.03,927.0,267.0,64.0,11,2019,Casa de campo,Suroeste,Otoño,1.0
23/12/2019,24,9.4,0.0,1.65,951.0,200.0,72.0,12,2019,Casa de campo,Sur,Invierno,5.0
24/01/2019,24,12.1,0.0,2.37,938.0,106.0,58.0,1,2019,Casa de campo,Este,Invierno,9.0
24/02/2019,24,10.3,0.0,0.89,957.0,106.0,52.0,2,2019,Casa de campo,Este,Invierno,3.0
24/03/2019,24,14.4,0.0,1.41,951.0,116.0,40.0,3,2019,Casa de campo,Este,Primavera,1.0
24/04/2019,24,7.2,21.5,3.1,931.0,205.0,95.0,4,2019,Casa de campo,Sur,Primavera,2.0
24/05/2019,24,19.9,0.0,2.17,942.0,32.0,42.0,5,2019,Casa de campo,Norte,Primavera,1.0
24/06/2019,24,26.0,0.0,2.2,941.0,127.0,32.0,6,2019,Casa de campo,Este,Verano,2.0
24/07/2019,24,29.7,0.0,1.93,943.0,154.0,32.0,7,2019,Casa de campo,Sureste,Verano,2.0
24/08/2019,24,26.3,0.0,1.38,946.0,344.0,30.0,8,2019,Casa de campo,Norte,Verano,1.0
24/09/2019,24,18.8,0.0,1.77,945.0,344.0,61.0,9,2019,Casa de campo,Norte,Otoño,8.0
24/10/2019,24,11.9,0.0,1.48,943.0,284.0,70.0,10,2019,Casa de campo,Oeste,Otoño,1.0
24/11/2019,24,8.6,0.0,2.44,939.0,223.0,67.0,11,2019,Casa de campo,Sur,Otoño,1.0
24/12/2019,24,8.1,0.0,0.54,952.0,186.0,84.0,12,2019,Casa de campo,Sur,Invierno,24.0
25/01/2019,24,9.1,0.0,1.11,945.0,32.0,64.0,1,2019,Casa de campo,Norte,Invierno,9.0
25/02/2019,24,10.2,0.0,0.86,958.0,133.0,57.0,2,2019,Casa de campo,Este,Invierno,14.0
25/03/2019,24,14.2,0.0,1.73,948.0,55.0,34.0,3,2019,Casa de campo,Noreste,Primavera,2.0
25/04/2019,24,9.3,4.3,4.64,937.0,223.0,76.0,4,2019,Casa de campo,Sur,Primavera,1.0
25/05/2019,24,17.8,0.0,1.88,945.0,43.0,44.0,5,2019,Casa de campo,Norte,Primavera,1.0
25/06/2019,24,26.7,0.0,1.87,943.0,223.0,39.0,6,2019,Casa de campo,Sur,Verano,3.0
25/07/2019,24,29.8,0.0,2.46,941.0,205.0,26.0,7,2019,Casa de campo,Sur,Verano,3.0
25/08/2019,24,26.8,0.0,2.52,944.0,133.0,34.0,8,2019,Casa de campo,Este,Verano,1.0
25/09/2019,24,19.8,0.0,1.3,944.0,262.0,51.0,9,2019,Casa de campo,Suroeste,Otoño,3.0
25/10/2019,24,12.8,0.0,0.84,949.0,90.0,76.0,10,2019,Casa de campo,Noreste,Otoño,19.0
25/11/2019,24,11.0,0.0,2.93,939.0,213.0,91.0,11,2019,Casa de campo,Sur,Otoño,1.0
25/12/2019,24,8.8,0.0,0.68,950.0,14.0,85.0,12,2019,Casa de campo,Norte,Invierno,19.0
26/01/2019,24,5.4,0.0,0.99,947.0,237.0,73.0,1,2019,Casa de campo,Suroeste,Invierno,9.0
26/02/2019,24,10.9,0.0,1.08,956.0,154.0,53.0,2,2019,Casa de campo,Sureste,Invierno,14.0
26/03/2019,24,13.1,0.0,2.5,947.0,31.0,33.0,3,2019,Casa de campo,Norte,Primavera,1.0
26/04/2019,24,11.7,0.0,1.96,949.0,223.0,56.0,4,2019,Casa de campo,Sur,Primavera,1.0
26/05/2019,24,18.7,0.0,1.56,945.0,36.0,43.0,5,2019,Casa de campo,Norte,Primavera,1.0
26/06/2019,24,29.1,0.0,2.64,943.0,139.0,39.0,6,2019,Casa de campo,Sureste,Verano,2.0
26/07/2019,24,26.3,0.0,2.9,940.0,223.0,34.0,7,2019,Casa de campo,Sur,Verano,1.0
26/08/2019,24,21.4,25.7,2.43,943.0,116.0,62.0,8,2019,Casa de campo,Este,Verano,2.0
26/09/2019,24,20.0,0.0,1.14,945.0,4.0,53.0,9,2019,Casa de campo,Norte,Otoño,9.0
26/10/2019,24,13.7,0.0,0.78,947.0,223.0,71.0,10,2019,Casa de campo,Sur,Otoño,22.0
26/11/2019,24,11.2,1.4,2.45,938.0,213.0,96.0,11,2019,Casa de campo,Sur,Otoño,2.0
26/12/2019,24,8.8,0.0,0.73,952.0,343.0,83.0,12,2019,Casa de campo,Norte,Invierno,31.0
27/01/2019,24,7.0,0.0,2.1,943.0,284.0,63.0,1,2019,Casa de campo,Oeste,Invierno,1.0
27/02/2019,24,10.5,0.0,0.95,955.0,257.0,45.0,2,2019,Casa de campo,Suroeste,Invierno,16.0
27/03/2019,24,11.6,0.0,1.16,951.0,106.0,30.0,3,2019,Casa de campo,Este,Primavera,5.0
27/04/2019,24,13.9,0.0,1.08,952.0,249.0,53.0,4,2019,Casa de campo,Suroeste,Primavera,3.0
27/05/2019,24,21.3,0.0,1.62,941.0,306.0,40.0,5,2019,Casa de campo,Oeste,Primavera,5.0
27/06/2019,24,30.3,0.0,3.83,944.0,132.0,32.0,6,2019,Casa de campo,Este,Verano,1.0
27/07/2019,24,22.2,0.0,2.51,938.0,205.0,38.0,7,2019,Casa de campo,Sur,Verano,1.0
27/08/2019,24,21.1,0.0,1.09,943.0,125.0,65.0,8,2019,Casa de campo,Este,Verano,3.0
27/09/2019,24,20.6,0.0,1.23,945.0,90.0,49.0,9,2019,Casa de campo,Noreste,Otoño,11.0
27/10/2019,24,14.1,0.0,0.76,946.0,1.0,71.0,10,2019,Casa de campo,Norte,Otoño,12.0
27/11/2019,24,10.6,0.0,3.42,937.0,223.0,87.0,11,2019,Casa de campo,Sur,Otoño,1.0
27/12/2019,24,6.8,0.0,0.59,953.0,20.0,72.0,12,2019,Casa de campo,Norte,Invierno,18.0
28/01/2019,24,8.4,0.0,2.74,944.0,278.0,55.0,1,2019,Casa de campo,Oeste,Invierno,1.0
28/02/2019,24,10.1,0.0,0.8,955.0,254.0,51.0,2,2019,Casa de campo,Suroeste,Invierno,15.0
28/03/2019,24,12.2,0.0,1.09,953.0,59.0,27.0,3,2019,Casa de campo,Noreste,Primavera,4.0
28/04/2019,24,17.7,0.0,1.15,949.0,82.0,51.0,4,2019,Casa de campo,Noreste,Primavera,1.0
28/05/2019,24,19.3,0.0,2.01,943.0,53.0,39.0,5,2019,Casa de campo,Noreste,Primavera,2.0
28/06/2019,24,31.8,0.0,2.77,945.0,140.0,25.0,6,2019,Casa de campo,Sureste,Verano,2.0
28/07/2019,24,23.1,0.0,1.91,940.0,205.0,41.0,7,2019,Casa de campo,Sur,Verano,1.0
28/08/2019,24,23.8,0.0,1.17,944.0,284.0,53.0,8,2019,Casa de campo,Oeste,Verano,10.0
28/09/2019,24,20.1,0.0,1.05,946.0,167.0,41.0,9,2019,Casa de campo,Sureste,Otoño,2.0
28/10/2019,24,15.5,0.0,1.05,944.0,212.0,71.0,10,2019,Casa de campo,Sur,Otoño,16.0
28/11/2019,24,9.6,0.0,3.03,941.0,213.0,93.0,11,2019,Casa de campo,Sur,Otoño,1.0
28/12/2019,24,5.8,0.4,0.67,953.0,344.0,68.0,12,2019,Casa de campo,Norte,Invierno,39.0
29/01/2019,24,7.6,0.0,2.64,941.0,278.0,65.0,1,2019,Casa de campo,Oeste,Invierno,1.0
29/03/2019,24,11.4,0.0,1.94,952.0,125.0,36.0,3,2019,Casa de campo,Este,Primavera,2.0
29/04/2019,24,19.1,0.0,1.29,944.0,106.0,42.0,4,2019,Casa de campo,Este,Primavera,4.0
29/05/2019,24,18.5,0.0,2.06,949.0,54.0,38.0,5,2019,Casa de campo,Noreste,Primavera,1.0
29/06/2019,24,32.4,0.0,1.83,943.0,106.0,18.0,6,2019,Casa de campo,Este,Verano,1.0
29/07/2019,24,25.1,0.0,2.44,939.0,223.0,30.0,7,2019,Casa de campo,Sur,Verano,4.0
29/08/2019,24,25.5,0.0,1.2,946.0,90.0,46.0,8,2019,Casa de campo,Noreste,Verano,3.0
29/09/2019,24,19.6,0.0,1.32,945.0,344.0,43.0,9,2019,Casa de campo,Norte,Otoño,5.0
29/10/2019,24,13.8,0.0,0.79,945.0,223.0,82.0,10,2019,Casa de campo,Sur,Otoño,30.0
29/11/2019,24,12.3,0.3,2.43,944.0,223.0,94.0,11,2019,Casa de campo,Sur,Otoño,1.0
29/12/2019,24,5.7,0.0,0.64,954.0,13.0,71.0,12,2019,Casa de campo,Norte,Invierno,38.0
30/01/2019,24,6.4,3.5,2.62,938.0,223.0,64.0,1,2019,Casa de campo,Sur,Invierno,1.0
30/03/2019,24,12.3,0.0,1.47,948.0,333.0,39.0,3,2019,Casa de campo,Norte,Primavera,1.0
30/04/2019,24,19.3,0.0,1.33,942.0,327.0,46.0,4,2019,Casa de campo,Norte,Primavera,6.0
30/05/2019,24,22.2,0.0,1.75,950.0,28.0,31.0,5,2019,Casa de campo,Norte,Primavera,3.0
30/06/2019,24,31.8,0.0,1.91,944.0,223.0,20.0,6,2019,Casa de campo,Sur,Verano,1.0
30/07/2019,24,24.4,0.0,1.36,943.0,146.0,27.0,7,2019,Casa de campo,Sureste,Verano,1.0
30/08/2019,24,25.7,0.0,1.24,946.0,344.0,48.0,8,2019,Casa de campo,Norte,Verano,3.0
30/09/2019,24,20.5,0.0,1.35,944.0,205.0,39.0,9,2019,Casa de campo,Sur,Otoño,6.0
30/10/2019,24,14.1,0.0,1.31,948.0,146.0,82.0,10,2019,Casa de campo,Sureste,Otoño,24.0
30/11/2019,24,11.7,5.6,2.78,943.0,205.0,91.0,11,2019,Casa de campo,Sur,Otoño,1.0
30/12/2019,24,4.9,0.0,0.66,955.0,125.0,79.0,12,2019,Casa de campo,Este,Invierno,43.0
31/01/2019,24,9.4,1.1,5.03,930.0,216.0,92.0,1,2019,Casa de campo,Sur,Invierno,1.0
31/03/2019,24,10.3,1.0,1.11,943.0,90.0,67.0,3,2019,Casa de campo,Noreste,Primavera,1.0
31/05/2019,24,24.7,0.0,1.4,949.0,90.0,25.0,5,2019,Casa de campo,Noreste,Primavera,3.0
31/07/2019,24,25.6,0.9,2.37,942.0,20.0,40.0,7,2019,Casa de campo,Norte,Verano,1.0
31/08/2019,24,24.3,0.0,1.03,944.0,343.0,56.0,8,2019,Casa de campo,Norte,Verano,3.0
31/10/2019,24,17.4,0.3,1.78,949.0,237.0,74.0,10,2019,Casa de campo,Suroeste,Otoño,1.0
31/12/2019,24,5.2,0.0,0.66,955.0,59.0,83.0,12,2019,Casa de campo,Noreste,Invierno,66.0
01/01/2019,54,6.1,0.0,0.68,951.2666666666667,106.0,55.0,1,2019,Ensanche de Vallecas,Este,Invierno,64.0
01/02/2019,54,6.7,7.1,3.81,944.7857142857143,257.0,84.0,2,2019,Ensanche de Vallecas,Suroeste,Invierno,1.0
01/03/2019,54,13.3,0.0,1.05,883.4,254.0,40.0,3,2019,Ensanche de Vallecas,Suroeste,Primavera,10.0
01/04/2019,54,12.1,0.0,1.0,940.6,28.0,69.0,4,2019,Ensanche de Vallecas,Norte,Primavera,5.0
01/05/2019,54,19.3,0.0,1.6,943.4666666666667,90.0,39.0,5,2019,Ensanche de Vallecas,Noreste,Primavera,1.0
01/06/2019,54,25.4,0.0,1.09,942.4,90.0,28.0,6,2019,Ensanche de Vallecas,Noreste,Verano,1.0
01/07/2019,54,29.5,0.0,1.84,941.3333333333334,39.0,27.0,7,2019,Ensanche de Vallecas,Norte,Verano,3.0
01/08/2019,54,27.3,0.0,2.08,880.7333333333333,263.0,38.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
01/09/2019,54,26.6,0.0,1.2,942.7333333333333,90.0,39.0,9,2019,Ensanche de Vallecas,Noreste,Otoño,13.0
01/10/2019,54,20.6,0.0,2.05,946.5333333333333,284.0,39.0,10,2019,Ensanche de Vallecas,Oeste,Otoño,32.0
01/11/2019,54,16.9,0.0,2.23,945.7333333333333,263.0,85.0,11,2019,Ensanche de Vallecas,Suroeste,Otoño,1.0
01/12/2019,54,7.9,19.3,1.14,941.3333333333334,88.0,95.0,12,2019,Ensanche de Vallecas,Noreste,Invierno,5.0
02/01/2019,54,5.4,0.0,0.73,951.6,88.0,59.0,1,2019,Ensanche de Vallecas,Noreste,Invierno,121.0
02/02/2019,54,5.2,0.0,3.81,949.7142857142857,307.0,53.0,2,2019,Ensanche de Vallecas,Oeste,Invierno,1.0
02/03/2019,54,14.0,0.0,0.99,882.9333333333333,90.0,42.0,3,2019,Ensanche de Vallecas,Noreste,Primavera,14.0
02/04/2019,54,13.0,0.0,1.34,942.4,267.0,64.0,4,2019,Ensanche de Vallecas,Suroeste,Primavera,10.0
02/05/2019,54,19.2,0.0,1.23,943.1333333333333,90.0,49.0,5,2019,Ensanche de Vallecas,Noreste,Primavera,1.0
02/06/2019,54,26.5,0.0,1.45,942.2666666666667,175.0,24.0,6,2019,Ensanche de Vallecas,Sureste,Verano,1.0
02/07/2019,54,28.1,1.7,1.37,943.2,78.0,34.0,7,2019,Ensanche de Vallecas,Noreste,Verano,3.0
02/08/2019,54,29.0,0.0,1.35,879.6,254.0,29.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,2.0
02/09/2019,54,24.7,0.0,1.79,943.2,36.0,48.0,9,2019,Ensanche de Vallecas,Norte,Otoño,1.0
02/10/2019,54,19.4,0.0,1.79,944.0666666666667,1.0,42.0,10,2019,Ensanche de Vallecas,Norte,Otoño,4.0
02/11/2019,54,15.7,0.0,3.16,941.8666666666667,263.0,82.0,11,2019,Ensanche de Vallecas,Suroeste,Otoño,1.0
02/12/2019,54,7.9,1.1,2.43,942.4,48.0,72.0,12,2019,Ensanche de Vallecas,Noreste,Invierno,6.0
03/01/2019,54,7.0,0.0,0.84,952.3333333333334,90.0,50.0,1,2019,Ensanche de Vallecas,Noreste,Invierno,81.0
03/02/2019,54,4.8,0.0,1.7,951.9285714285714,14.0,49.0,2,2019,Ensanche de Vallecas,Norte,Invierno,1.0
03/03/2019,54,12.9,0.0,1.43,883.6,254.0,48.0,3,2019,Ensanche de Vallecas,Suroeste,Primavera,9.0
03/04/2019,54,11.6,0.0,2.22,939.8666666666667,284.0,46.0,4,2019,Ensanche de Vallecas,Oeste,Primavera,13.0
03/05/2019,54,16.4,0.0,1.63,942.5333333333333,54.0,50.0,5,2019,Ensanche de Vallecas,Noreste,Primavera,1.0
03/06/2019,54,26.7,0.0,1.73,941.4,263.0,23.0,6,2019,Ensanche de Vallecas,Suroeste,Verano,5.0
03/07/2019,54,27.8,1.7,2.26,943.4,90.0,36.0,7,2019,Ensanche de Vallecas,Noreste,Verano,1.0
03/08/2019,54,29.1,0.0,1.58,879.5333333333333,267.0,25.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,2.0
03/09/2019,54,25.8,0.0,1.34,944.3333333333334,43.0,38.0,9,2019,Ensanche de Vallecas,Norte,Otoño,4.0
03/10/2019,54,18.6,0.0,0.91,944.3333333333334,96.0,44.0,10,2019,Ensanche de Vallecas,Este,Otoño,25.0
03/11/2019,54,14.1,0.0,4.14,941.2,263.0,63.0,11,2019,Ensanche de Vallecas,Suroeste,Otoño,1.0
03/12/2019,54,6.2,0.0,2.07,942.7333333333333,54.0,71.0,12,2019,Ensanche de Vallecas,Noreste,Invierno,11.0
04/01/2019,54,5.3,0.0,0.67,950.8666666666667,223.0,60.0,1,2019,Ensanche de Vallecas,Sur,Invierno,166.0
04/02/2019,54,4.6,0.0,0.77,951.6428571428571,97.0,59.0,2,2019,Ensanche de Vallecas,Este,Invierno,58.0
04/03/2019,54,11.5,0.0,2.81,882.6666666666666,257.0,67.0,3,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
04/04/2019,54,9.2,0.0,1.5,938.2666666666667,254.0,34.0,4,2019,Ensanche de Vallecas,Suroeste,Primavera,4.0
04/05/2019,54,14.9,0.0,1.11,943.4,54.0,42.0,5,2019,Ensanche de Vallecas,Noreste,Primavera,1.0
04/06/2019,54,23.4,0.0,2.43,941.0,263.0,36.0,6,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
04/07/2019,54,27.9,0.0,2.07,944.2666666666667,139.0,31.0,7,2019,Ensanche de Vallecas,Sureste,Verano,1.0
04/08/2019,54,29.6,0.0,1.61,880.5333333333333,254.0,21.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
04/09/2019,54,26.8,0.0,1.21,944.9333333333333,43.0,29.0,9,2019,Ensanche de Vallecas,Norte,Otoño,6.0
04/10/2019,54,20.6,0.0,0.89,946.0,182.0,37.0,10,2019,Ensanche de Vallecas,Sur,Otoño,14.0
04/11/2019,54,13.4,1.5,3.8,941.1333333333333,260.0,81.0,11,2019,Ensanche de Vallecas,Suroeste,Otoño,1.0
04/12/2019,54,7.8,4.0,1.55,938.6,31.0,81.0,12,2019,Ensanche de Vallecas,Norte,Invierno,12.0
05/01/2019,54,4.8,0.0,0.63,950.4,36.0,58.0,1,2019,Ensanche de Vallecas,Norte,Invierno,123.0
05/02/2019,54,8.2,0.0,0.81,950.7142857142857,90.0,59.0,2,2019,Ensanche de Vallecas,Noreste,Invierno,85.0
05/03/2019,54,11.4,0.0,1.9,879.6666666666666,263.0,62.0,3,2019,Ensanche de Vallecas,Suroeste,Primavera,3.0
05/04/2019,54,6.7,3.0,2.43,938.8666666666667,257.0,75.0,4,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
05/05/2019,54,15.9,0.0,1.53,944.5333333333333,67.0,39.0,5,2019,Ensanche de Vallecas,Noreste,Primavera,1.0
05/06/2019,54,17.5,0.0,3.42,881.3333333333334,278.0,37.0,6,2019,Ensanche de Vallecas,Oeste,Verano,1.0
05/07/2019,54,27.7,0.0,2.01,943.9333333333333,263.0,31.0,7,2019,Ensanche de Vallecas,Suroeste,Verano,2.0
05/08/2019,54,29.5,0.0,1.62,880.6,67.0,23.0,8,2019,Ensanche de Vallecas,Noreste,Verano,6.0
05/09/2019,54,21.9,0.0,2.63,945.8666666666667,48.0,37.0,9,2019,Ensanche de Vallecas,Noreste,Otoño,2.0
05/10/2019,54,21.2,0.0,0.84,947.8,343.0,43.0,10,2019,Ensanche de Vallecas,Norte,Otoño,6.0
05/11/2019,54,10.5,1.1,3.2,944.0666666666667,277.0,69.0,11,2019,Ensanche de Vallecas,Oeste,Otoño,1.0
05/12/2019,54,9.6,0.1,2.15,941.7333333333333,43.0,70.0,12,2019,Ensanche de Vallecas,Norte,Invierno,8.0
06/01/2019,54,6.1,0.0,0.71,949.6,67.0,49.0,1,2019,Ensanche de Vallecas,Noreste,Invierno,57.0
06/02/2019,54,9.3,0.0,0.85,948.4285714285714,254.0,65.0,2,2019,Ensanche de Vallecas,Suroeste,Invierno,39.0
06/03/2019,54,10.3,8.5,3.38,877.7333333333333,257.0,77.0,3,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
06/04/2019,54,6.1,2.8,2.95,940.8,257.0,77.0,4,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
06/05/2019,54,17.7,0.0,1.55,944.6666666666666,254.0,29.0,5,2019,Ensanche de Vallecas,Suroeste,Primavera,4.0
06/06/2019,54,18.1,0.0,2.19,942.7333333333333,267.0,30.0,6,2019,Ensanche de Vallecas,Suroeste,Verano,4.0
06/07/2019,54,27.6,0.0,1.89,942.8666666666667,254.0,23.0,7,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
06/08/2019,54,29.2,0.0,1.82,879.5333333333333,254.0,20.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,7.0
06/09/2019,54,19.5,0.0,1.81,945.6,47.0,35.0,9,2019,Ensanche de Vallecas,Noreste,Otoño,2.0
06/10/2019,54,21.3,0.0,1.0,949.8,83.0,41.0,10,2019,Ensanche de Vallecas,Noreste,Otoño,5.0
06/11/2019,54,11.0,0.0,2.52,946.0,263.0,59.0,11,2019,Ensanche de Vallecas,Suroeste,Otoño,2.0
06/12/2019,54,9.8,0.0,0.93,944.9333333333333,48.0,73.0,12,2019,Ensanche de Vallecas,Noreste,Invierno,21.0
07/01/2019,54,7.4,0.0,0.79,950.5333333333333,106.0,37.0,1,2019,Ensanche de Vallecas,Este,Invierno,41.0
07/02/2019,54,9.1,0.0,0.71,948.2142857142857,74.0,65.0,2,2019,Ensanche de Vallecas,Noreste,Invierno,66.0
07/03/2019,54,7.8,0.0,1.89,880.0666666666667,258.0,68.0,3,2019,Ensanche de Vallecas,Suroeste,Primavera,7.0
07/04/2019,54,8.0,1.2,2.18,944.0666666666667,262.0,69.0,4,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
07/05/2019,54,17.6,0.0,2.3,945.2666666666667,254.0,54.0,5,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
07/06/2019,54,16.8,1.1,2.59,942.5333333333333,267.0,42.0,6,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
07/07/2019,54,27.7,0.0,1.35,943.7333333333333,263.0,25.0,7,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
07/08/2019,54,25.5,0.0,1.85,879.8,263.0,39.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
07/09/2019,54,20.9,0.0,1.7,944.8,53.0,37.0,9,2019,Ensanche de Vallecas,Noreste,Otoño,1.0
07/10/2019,54,21.6,0.0,0.78,949.0666666666667,54.0,41.0,10,2019,Ensanche de Vallecas,Noreste,Otoño,17.0
07/11/2019,54,10.2,0.3,3.34,946.0,262.0,67.0,11,2019,Ensanche de Vallecas,Suroeste,Otoño,2.0
07/12/2019,54,8.1,0.0,0.68,944.0666666666667,90.0,81.0,12,2019,Ensanche de Vallecas,Noreste,Invierno,41.0
08/01/2019,54,7.1,0.0,0.7,948.2666666666667,83.0,43.0,1,2019,Ensanche de Vallecas,Noreste,Invierno,155.0
08/02/2019,54,8.5,0.0,1.1,948.6428571428571,106.0,62.0,2,2019,Ensanche de Vallecas,Este,Invierno,41.0
08/03/2019,54,10.9,0.0,0.94,881.9333333333333,184.0,61.0,3,2019,Ensanche de Vallecas,Sur,Primavera,17.0
08/04/2019,54,11.1,1.5,2.37,945.3333333333334,205.0,72.0,4,2019,Ensanche de Vallecas,Sur,Primavera,1.0
08/05/2019,54,16.0,0.0,3.87,944.0666666666667,260.0,70.0,5,2019,Ensanche de Vallecas,Suroeste,Primavera,1.0
08/06/2019,54,20.3,0.0,1.75,943.5333333333333,31.0,32.0,6,2019,Ensanche de Vallecas,Norte,Verano,1.0
08/07/2019,54,24.7,0.1,2.08,944.6,269.0,35.0,7,2019,Ensanche de Vallecas,Suroeste,Verano,1.0
08/08/2019,54,26.5,0.0,1.92,881.1333333333333,262.0,42.0,8,2019,Ensanche de Vallecas,Suroeste,Verano,2.0
08/09/2019,54,22.8,0.0,1.3,944.6,59.0,38.0,9,2019,Ensanche de Vallecas,Noreste,Otoño,1.0
